,categories,rating,price,review_count,name,city,state
19584,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19585,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19586,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19587,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19588,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19589,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19590,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19591,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19592,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19593,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19594,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19595,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19596,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19597,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19598,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19599,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19600,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19601,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19602,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19603,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19604,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19605,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19606,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19607,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19608,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19609,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19610,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19611,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19612,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19613,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19614,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19615,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19616,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19617,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19618,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19619,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19620,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19621,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19622,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19623,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19624,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19625,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19626,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19627,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19628,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19629,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19630,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19631,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19632,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19633,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19634,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19635,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19636,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19637,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19638,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19639,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19640,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19641,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19642,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19643,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19644,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19645,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19646,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19647,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19648,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19649,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19650,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19651,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19652,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19653,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19654,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19655,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19656,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19657,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19658,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19659,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19660,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19661,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19662,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19663,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19664,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19665,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19666,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19667,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19668,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19669,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19670,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19671,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19672,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19673,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19674,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19675,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19676,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19677,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19678,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19679,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19680,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19681,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19682,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19683,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19684,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19685,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19686,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19687,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19688,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19689,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19690,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19691,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19692,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19693,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19694,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19695,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19696,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19697,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19698,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19699,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19700,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19701,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19702,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19703,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19704,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19705,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19706,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19707,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19708,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19709,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19710,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19711,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19712,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19713,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19714,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19715,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19716,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19717,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19718,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19719,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19720,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19721,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19722,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19723,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19724,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19725,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19726,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19727,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19728,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19729,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19730,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19731,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19732,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19733,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19734,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19735,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19736,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19737,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19738,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19739,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19740,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19741,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19742,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19743,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19744,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19745,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19746,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19747,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19748,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19749,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19750,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19751,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19752,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19753,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19754,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19755,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19756,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19757,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19758,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19759,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19760,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19761,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19762,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19763,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19764,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19765,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19766,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19767,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19768,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19769,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19770,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19771,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19772,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19773,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19774,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19775,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19776,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19777,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19778,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19779,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19780,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19781,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19782,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19783,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19784,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19785,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19786,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19787,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19788,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19789,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19790,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19791,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19792,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19793,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19794,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19795,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19796,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19797,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19798,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19799,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19800,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19801,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19802,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19803,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19804,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19805,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19806,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19807,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19808,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19809,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19810,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19811,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19812,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19813,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19814,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19815,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19816,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19817,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19818,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19819,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19820,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19821,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19822,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19823,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19824,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19825,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19826,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19827,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19828,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19829,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19830,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19831,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19832,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19833,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19834,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19835,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19836,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19837,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19838,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19839,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19840,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19841,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19842,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19843,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19844,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19845,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19846,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19847,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19848,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19849,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19850,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19851,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19852,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19853,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19854,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19855,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19856,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19857,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19858,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19859,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19860,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19861,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19862,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19863,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19864,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19865,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19866,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19867,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19868,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19869,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19870,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19871,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19872,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19873,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19874,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19875,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19876,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19877,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19878,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19879,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19880,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19881,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19882,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19883,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19884,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19885,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19886,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19887,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19888,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19889,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19890,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19891,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19892,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19893,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19894,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19895,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19896,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19897,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19898,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19899,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19900,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19901,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19902,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19903,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19904,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19905,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19906,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19907,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19908,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19909,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19910,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19911,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19912,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19913,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19914,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19915,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19916,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19917,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19918,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19919,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19920,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19921,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19922,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19923,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19924,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19925,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19926,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19927,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19928,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19929,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19930,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19931,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19932,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19933,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19934,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19935,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19936,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19937,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19938,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19939,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19940,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19941,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19942,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19943,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19944,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19945,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19946,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19947,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19948,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19949,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19950,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19951,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19952,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19953,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19954,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19955,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19956,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19957,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19958,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19959,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19960,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19961,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19962,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19963,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19964,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19965,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19966,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19967,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19968,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19969,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19970,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19971,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19972,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19973,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19974,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19975,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19976,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19977,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19978,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19979,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19980,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19981,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19982,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19983,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19984,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19985,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19986,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19987,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19988,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19989,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19990,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19991,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19992,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19993,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19994,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19995,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19996,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19997,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19998,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
19999,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20000,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20001,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20002,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20003,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20004,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20005,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20006,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20007,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20008,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20009,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20010,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20011,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20012,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20013,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20014,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20015,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20016,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20017,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20018,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
20019,Caribbean,3.5,2,1302,Suede,Brooklyn,NY
